dataHora,ordem,linha,latitude,longitude,velocidade
10-15-2017 16:23:38,C41221,,"-22.875113","-43.241585",0.19
10-15-2017 16:23:39,A72076,007,"-22.889587","-43.292618",0
10-15-2017 16:23:40,A37607,,"-22.901979","-43.19722",0
10-15-2017 16:23:41,B27068,265,"-22.85704","-43.3661",0
10-15-2017 16:23:42,B10035,328,"-22.814962","-43.187012",0
10-15-2017 16:23:42,B32654,,"-22.81426","-43.38269",0
10-15-2017 16:23:43,B32754,,"-22.81625","-43.394329",0
10-15-2017 16:23:45,A48018,415,"-22.910526","-43.269398",0
10-15-2017 16:23:45,C41403,463,"-22.858593","-43.245014",0
10-15-2017 16:23:46,B10005,,"-22.815168","-43.187233",0
10-15-2017 16:23:46,B25585,,"-22.90201","-43.29884",0
10-15-2017 16:23:46,D86687,2804,"-22.893908","-43.532436",0.37
10-15-2017 16:23:47,A27666,,"-22.921141","-43.256191",0
10-15-2017 16:23:47,B32544,,"-22.81473","-43.382381",0
10-15-2017 16:23:47,B42565,,"-22.876511","-43.330009",0
10-15-2017 16:23:48,A50226,603,"-22.928919","-43.254807",0
10-15-2017 16:23:48,A71536,217,"-22.92951","-43.254223",0
10-15-2017 16:23:50,A27675,548,"-22.921329","-43.256081",0
10-15-2017 16:23:51,C27089,774,"-22.817209","-43.30138",0
10-15-2017 16:23:52,B27154,951,"-22.84947","-43.32299",0
10-15-2017 16:23:53,D17105,,"-22.919291","-43.607578",0
10-15-2017 16:23:53,D86087,851,"-22.894682","-43.533321",0
10-15-2017 16:23:54,D86067,918,"-22.895334","-43.532207",0
10-15-2017 16:23:55,B32693,,"-22.81509","-43.382278",0
10-15-2017 16:23:56,A72098,422,"-22.888773","-43.292717",0
10-15-2017 16:23:57,B27009,629,"-22.81739","-43.301769",0
10-15-2017 16:23:57,C50038,301,"-22.929462","-43.253731",0
10-15-2017 16:23:57,D87094,366,"-22.91715","-43.607689",0
10-15-2017 16:23:59,D86778,2334,"-22.893476","-43.53186",0
10-15-2017 16:23:59,D87874,,"-22.91696","-43.607651",0
10-15-2017 16:24:00,B10066,322,"-22.815254","-43.187443",0
10-15-2017 16:24:00,C20026,600,"-22.957752","-43.344822",0.37
10-15-2017 16:24:01,B71090,455,"-22.902342","-43.31477",0
10-15-2017 16:24:02,A71587,106,"-22.929897","-43.253784",0
10-15-2017 16:24:03,A41309,460,"-22.858454","-43.245262",0
10-15-2017 16:24:03,A55081,435,"-22.90638","-43.260849",0
10-15-2017 16:24:04,B32709,298,"-22.817551","-43.393219",0
10-15-2017 16:24:05,B31125,,"-22.80393","-43.309711",0
10-15-2017 16:24:05,D53607,397,"-22.883301","-43.495049",0
10-15-2017 16:24:08,B32531,,"-22.816299","-43.394379",0
10-15-2017 16:24:08,C41185,309,"-22.875813","-43.241123",0
10-15-2017 16:24:08,D17003,842,"-22.91758","-43.607601",0
10-15-2017 16:24:09,A41105,463,"-22.858444","-43.245224",0
10-15-2017 16:24:09,B27033,639,"-22.86466","-43.307178",24
10-15-2017 16:24:11,A71618,409,"-22.93001","-43.254032",0
10-15-2017 16:24:11,B31105,,"-22.804569","-43.310089",0
10-15-2017 16:24:13,A29165,474,"-22.86797","-43.29155",0
10-15-2017 16:24:14,B32510,,"-22.805771","-43.363972",0
10-15-2017 16:24:15,A55101,,"-22.906281","-43.2621",0
10-15-2017 16:24:15,B10408,2342,"-22.814594","-43.187473",0
10-15-2017 16:24:16,A41148,,"-22.875271","-43.241684",0
10-15-2017 16:24:16,A71528,217,"-22.930256","-43.254074",0
10-15-2017 16:24:19,B28521,329,"-22.815889","-43.188271",0
10-15-2017 16:24:19,B82672,265,"-22.858694","-43.370907",0
10-15-2017 16:24:19,D86174,918,"-22.897205","-43.532749",0
10-15-2017 16:24:20,A71613,409,"-22.92955","-43.25412",0
10-15-2017 16:24:22,A50042,301,"-22.929234","-43.253815",0
10-15-2017 16:24:22,B10054,901,"-22.814547","-43.187191",0
10-15-2017 16:24:24,A48033,426,"-22.910482","-43.270679",0
10-15-2017 16:24:24,B11583,669,"-22.811165","-43.372967",0.19
10-15-2017 16:24:25,A41304,,"-22.857866","-43.244774",0.19
10-15-2017 16:24:25,B28575,,"-22.816071","-43.187931",0
10-15-2017 16:24:26,B27160,639,"-22.81719","-43.30209",0
10-15-2017 16:24:26,B42582,,"-22.876499","-43.330318",0
10-15-2017 16:24:27,D86718,2804,"-22.894306","-43.533051",0
10-15-2017 16:24:28,D86747,2803,"-22.893791","-43.531879",0
10-15-2017 16:24:30,B42517,,"-22.87641","-43.330341",0
10-15-2017 16:24:31,A55011,,"-22.90593","-43.261391",0
10-15-2017 16:24:33,A27662,,"-22.919861","-43.2565",0
10-15-2017 16:24:33,B11539,773,"-22.811371","-43.372822",0
10-15-2017 16:24:33,D87320,,"-22.919649","-43.60791",0
10-15-2017 16:24:34,A72169,006,"-22.889812","-43.292625",0
10-15-2017 16:24:35,A71510,100,"-22.929653","-43.254017",0
10-15-2017 16:24:37,A50078,220,"-22.929033","-43.254391",0
10-15-2017 16:24:37,B10520,,"-22.868","-43.257229",0
10-15-2017 16:24:40,B82603,711,"-22.858917","-43.370937",0
10-15-2017 16:24:41,A72172,422,"-22.889242","-43.292892",0
10-15-2017 16:24:41,C50196,,"-22.929068","-43.25312",0.37
10-15-2017 16:24:43,A50054,220,"-22.928961","-43.254456",0.56
10-15-2017 16:24:45,A41128,460,"-22.857416","-43.244469",0
10-15-2017 16:24:45,B31095,,"-22.804489","-43.31015",0
10-15-2017 16:24:45,B32725,,"-22.814341","-43.38266",0
10-15-2017 16:24:45,D87398,,"-22.91642","-43.60833",0
10-15-2017 16:24:45,D87774,,"-22.91757","-43.607349",0
10-15-2017 16:24:46,C41337,471,"-22.873968","-43.24152",0
10-15-2017 16:24:48,A27652,,"-22.92001","-43.25658",0
10-15-2017 16:24:48,D17020,,"-22.919559","-43.607109",0
10-15-2017 16:24:49,C41429,109,"-22.875359","-43.241611",0
10-15-2017 16:24:49,C44629,,"-22.861031","-43.35643",0
10-15-2017 16:24:50,B32675,795,"-22.80575","-43.363869",0
10-15-2017 16:24:58,B32830,,"-22.816191","-43.394619",0
10-15-2017 16:24:59,C44579,,"-22.860979","-43.356071",0
10-15-2017 16:25:02,D86340,851,"-22.894886","-43.533302",0
10-15-2017 16:25:03,D86310,864,"-22.894871","-43.533379",0
10-15-2017 16:25:05,A27621,,"-22.9212","-43.256241",0
10-15-2017 16:25:05,B25560,,"-22.902269","-43.29948",0
10-15-2017 16:25:05,D87059,,"-22.92024","-43.60841",0
10-15-2017 16:25:07,B32650,,"-22.81456","-43.382229",0
10-15-2017 16:25:08,B32636,,"-22.81406","-43.382641",0
10-15-2017 16:25:08,B71084,247,"-22.902832","-43.31432",0
10-15-2017 16:25:10,A27507,,"-22.92042","-43.256321",0
10-15-2017 16:25:10,B42584,,"-22.876261","-43.329979",0
10-15-2017 16:25:10,B71062,239,"-22.902611","-43.314854",0
10-15-2017 16:25:10,C50192,302,"-22.929462","-43.253723",0.19
10-15-2017 16:25:10,D87864,,"-22.91761","-43.607422",0
10-15-2017 16:25:11,A72138,422,"-22.889961","-43.292416",0
10-15-2017 16:25:12,C20003,611,"-22.957865","-43.344707",0
10-15-2017 16:25:15,A50046,608,"-22.929331","-43.253471",0
10-15-2017 16:25:15,A55046,,"-22.91523","-43.250889",0
10-15-2017 16:25:15,C82544,678,"-22.85878","-43.37101",0
10-15-2017 16:25:16,A55088,435,"-22.90638","-43.260811",0
10-15-2017 16:25:16,B42503,,"-22.8764","-43.330231",0
10-15-2017 16:25:16,C41341,309,"-22.902746","-43.20837",307.62
10-15-2017 16:25:17,A27607,,"-22.92104","-43.256222",0
10-15-2017 16:25:20,D86338,838,"-22.895224","-43.533695",0
10-15-2017 16:25:22,A37525,,"-22.902229","-43.196232",0
10-15-2017 16:25:22,A41274,104,"-22.874876","-43.240845",0
10-15-2017 16:25:23,B25805,,"-22.902161","-43.299492",0
10-15-2017 16:25:23,C41346,309,"-22.875298","-43.241497",0
10-15-2017 16:25:25,A72194,422,"-22.889215","-43.292862",0
10-15-2017 16:25:26,B25526,,"-22.901871","-43.298489",0
10-15-2017 16:25:26,B44623,,"-22.860609","-43.356201",0
10-15-2017 16:25:26,D87466,,"-22.91877","-43.606918",0
10-15-2017 16:25:31,B10004,323,"-22.815374","-43.187515",0
10-15-2017 16:25:32,B10142,322,"-22.814579","-43.187958",0
10-15-2017 16:25:35,B25802,2251,"-22.902201","-43.299461",0
10-15-2017 16:25:37,A48120,426,"-22.910843","-43.270893",0.19
10-15-2017 16:25:38,D86708,2334,"-22.893484","-43.531937",0
10-15-2017 16:25:38,D87868,,"-22.91762","-43.60738",0
10-15-2017 16:25:39,A50129,603,"-22.92909","-43.253311",0
10-15-2017 16:25:40,C20029,600,"-22.957487","-43.346485",0
10-15-2017 16:25:41,C41149,,"-22.87446","-43.241398",0.93
10-15-2017 16:25:42,B25546,,"-22.902","-43.29845",0
10-15-2017 16:25:43,A71601,100,"-22.929962","-43.254063",0.19
10-15-2017 16:25:43,B28707,2344,"-22.81464","-43.18874",0
10-15-2017 16:25:46,A41199,460,"-22.875547","-43.241982",0.37
10-15-2017 16:25:47,C42557,,"-22.8764","-43.330132",0
10-15-2017 16:25:52,A50053,302,"-22.960251","-43.395485",0
10-15-2017 16:25:53,A41291,460,"-22.858892","-43.244934",0.19
10-15-2017 16:25:54,A48058,426,"-22.910631","-43.270172",0.56
10-15-2017 16:25:55,A37544,,"-22.90192","-43.19685",0
10-15-2017 16:25:55,B10129,323,"-22.81509","-43.187305",0
10-15-2017 16:25:56,B55070,292,"-22.906361","-43.260658",0
10-15-2017 16:25:56,C44531,712,"-22.86039","-43.356129",0
10-15-2017 16:25:57,A41254,538,"-22.874695","-43.242088",0
10-15-2017 16:25:57,B31153,,"-22.804319","-43.31049",0
10-15-2017 16:25:57,B44572,,"-22.860451","-43.356121",0
10-15-2017 16:25:58,A72044,422,"-22.889263","-43.292805",0
10-15-2017 16:25:59,D87724,,"-22.917259","-43.607361",0
10-15-2017 16:26:01,B10083,634,"-22.815002","-43.187054",0
10-15-2017 16:26:02,B10135,913,"-22.815186","-43.187454",0
10-15-2017 16:26:02,D53906,,"-22.88405","-43.4963",0
10-15-2017 16:26:03,A50158,220,"-22.929037","-43.254353",0
10-15-2017 16:26:05,B28722,2344,"-22.814329","-43.189079",0
10-15-2017 16:26:06,B10149,322,"-22.8151","-43.186916",0
10-15-2017 16:26:07,A27534,,"-22.920759","-43.256241",0
10-15-2017 16:26:11,A41016,111,"-22.874454","-43.242325",0
10-15-2017 16:26:12,A41256,110,"-22.858736","-43.245342",0.37
10-15-2017 16:26:13,A27605,,"-22.92094","-43.255909",0
10-15-2017 16:26:14,C20001,880,"-22.957174","-43.346016",0.74
10-15-2017 16:26:14,D86005,769,"-22.895781","-43.533363",0.19
10-15-2017 16:26:14,D86184,864,"-22.893614","-43.531883",0
10-15-2017 16:26:19,D17104,,"-22.919491","-43.607609",0
10-15-2017 16:26:24,B32518,298,"-22.826151","-43.348579",0
10-15-2017 16:26:25,A41033,460,"-22.85767","-43.244854",0.74
10-15-2017 16:26:27,D86779,2381,"-22.894609","-43.533192",0
10-15-2017 16:26:28,B27045,,"-22.81706","-43.301601",0
10-15-2017 16:26:28,B32839,,"-22.816099","-43.394718",0
10-15-2017 16:26:29,A48166,426,"-22.910463","-43.269905",0
10-15-2017 16:26:29,B32556,,"-22.81638","-43.394619",0
10-15-2017 16:26:29,D87443,,"-22.918381","-43.607971",0
10-15-2017 16:26:30,A41180,106,"-22.902578","-43.207897",0
10-15-2017 16:26:31,B31061,,"-22.80423","-43.31028",0
10-15-2017 16:26:34,A48037,415,"-22.910402","-43.270596",0
10-15-2017 16:26:34,A71506,409,"-22.929934","-43.253967",0
10-15-2017 16:26:35,B10548,,"-22.868401","-43.25724",0
10-15-2017 16:26:35,B25515,,"-22.901951","-43.29829",0
10-15-2017 16:26:36,B11531,778,"-22.810997","-43.372955",0
10-15-2017 16:26:36,C82659,678,"-22.860086","-43.370567",0.56
10-15-2017 16:26:39,C41388,553,"-22.875139","-43.240547",0.19
10-15-2017 16:26:40,A41282,,"-22.857512","-43.245071",0
10-15-2017 16:26:40,B25803,,"-22.90209","-43.299419",0
10-15-2017 16:26:40,B42574,,"-22.87641","-43.33041",0
10-15-2017 16:26:41,A50104,220,"-22.92927","-43.253593",0
10-15-2017 16:26:41,D86760,2381,"-22.893642","-43.532307",0
10-15-2017 16:26:42,A41334,105,"-22.85865","-43.244305",3.89
10-15-2017 16:26:42,A48135,426,"-22.910898","-43.270084",0
10-15-2017 16:26:44,D86209,866,"-22.894157","-43.533756",0
10-15-2017 16:26:45,B10003,922,"-22.814857","-43.186905",0
10-15-2017 16:26:45,B25501,SV232,"-22.901739","-43.29847",0
10-15-2017 16:26:45,D86694,2804,"-22.894699","-43.531448",0
10-15-2017 16:26:45,D87005,771,"-22.917299","-43.607079",0
10-15-2017 16:26:46,D86733,2338,"-22.893576","-43.531822",0
10-15-2017 16:26:47,A72186,007,"-22.889372","-43.2925",0
10-15-2017 16:26:47,B28710,2344,"-22.814541","-43.188801",0
10-15-2017 16:26:47,B44635,,"-22.86039","-43.356529",0
10-15-2017 16:26:47,B71069,247,"-22.902697","-43.314739",0
10-15-2017 16:26:48,B11665,669,"-22.811583","-43.372776",0
10-15-2017 16:26:49,C20055,900,"-22.958158","-43.345818",0
10-15-2017 16:26:50,B55139,311,"-22.906269","-43.260899",0
10-15-2017 16:26:53,B71077,455,"-22.903008","-43.313351",0
10-15-2017 16:26:54,A41017,105,"-22.857458","-43.244766",0
10-15-2017 16:26:54,D53736,846,"-22.91626","-43.539619",32
10-15-2017 16:26:57,B10033,323,"-22.815348","-43.186764",0
10-15-2017 16:26:57,B11573,362,"-22.866039","-43.356758",0
10-15-2017 16:27:00,A37637,,"-22.902491","-43.197269",0
10-15-2017 16:27:00,B42559,,"-22.8766","-43.330021",0
10-15-2017 16:27:01,B28553,,"-22.815189","-43.188721",0
10-15-2017 16:27:03,A72126,410,"-22.889837","-43.292557",0
10-15-2017 16:27:04,A41025,463,"-22.85878","-43.244957",0
10-15-2017 16:27:04,C42607,,"-22.87652","-43.32988",0
10-15-2017 16:27:04,D17113,,"-22.918711","-43.607681",0
10-15-2017 16:27:05,A48112,117,"-22.910797","-43.269459",0
10-15-2017 16:27:05,D86334,851,"-22.895304","-43.533638",0
10-15-2017 16:27:06,A27548,,"-22.920059","-43.256569",0
10-15-2017 16:27:06,A41328,110,"-22.858562","-43.245312",0
10-15-2017 16:27:06,A48038,415,"-22.910242","-43.270817",0.56
10-15-2017 16:27:06,A48043,539,"-22.910324","-43.2696",0
10-15-2017 16:27:07,C20073,390,"-22.958269","-43.346169",1.48
10-15-2017 16:27:08,B31137,,"-22.80492","-43.309212",0
10-15-2017 16:27:09,A41059,463,"-22.858627","-43.245007",0
10-15-2017 16:27:11,B11650,908,"-22.866787","-43.355431",0.19
10-15-2017 16:27:12,B10524,,"-22.86791","-43.257229",0
10-15-2017 16:27:13,B28617,696,"-22.815121","-43.188568",0
10-15-2017 16:27:13,C82621,363,"-22.85911","-43.370857",0
10-15-2017 16:27:15,D87431,,"-22.917681","-43.606541",0
10-15-2017 16:27:16,A71607,100,"-22.929806","-43.253979",0
10-15-2017 16:27:16,A72176,422,"-22.889324","-43.292576",0
10-15-2017 16:27:16,B42561,,"-22.876591","-43.329922",0
10-15-2017 16:27:20,D87504,,"-22.91642","-43.607121",0
10-15-2017 16:27:23,A72167,422,"-22.889479","-43.292133",0
10-15-2017 16:27:23,C82522,652,"-22.910385","-43.269775",0
10-15-2017 16:27:24,A72027,422,"-22.889349","-43.291817",0
10-15-2017 16:27:24,C82612,363,"-22.859421","-43.370731",0.37
10-15-2017 16:27:24,D86130,838,"-22.893724","-43.531471",0.19
10-15-2017 16:27:26,A37672,,"-22.90229","-43.196892",0
10-15-2017 16:27:26,C27109,SE940,"-22.81727","-43.301769",0
10-15-2017 16:27:27,A55079,,"-22.906651","-43.261021",0
10-15-2017 16:27:27,B28706,2343,"-22.81465","-43.188919",0
10-15-2017 16:27:28,A27510,,"-22.919889","-43.256489",0
10-15-2017 16:27:28,A71586,217,"-22.930073","-43.253963",0
10-15-2017 16:27:30,D86706,2334,"-22.893692","-43.532158",0
10-15-2017 16:27:31,B10053,,"-22.814907","-43.187317",0
10-15-2017 16:27:31,C41260,309,"-22.873896","-43.242046",0
10-15-2017 16:27:31,D86753,2332,"-22.893921","-43.532455",0
10-15-2017 16:27:32,B10085,634,"-22.81448","-43.188072",0
10-15-2017 16:27:32,D17026,,"-22.917839","-43.608379",0
10-15-2017 16:27:33,C42586,,"-22.876289","-43.330101",0
10-15-2017 16:27:34,B55055,,"-22.906521","-43.260601",0
10-15-2017 16:27:34,B71086,455,"-22.902241","-43.314873",0
10-15-2017 16:27:34,C50120,301,"-22.92922","-43.253735",0
10-15-2017 16:27:35,B10124,323,"-22.789185","-43.161568",0
10-15-2017 16:27:37,A02,LECD21,"-22.910877","-43.270218",2.22
10-15-2017 16:27:37,A29092,461,"-22.86768","-43.290771",0
10-15-2017 16:27:37,B28570,,"-22.815269","-43.188251",0
10-15-2017 16:27:39,B10541,,"-22.868151","-43.257401",0
10-15-2017 16:27:39,B11701,908,"-22.866817","-43.355297",0
10-15-2017 16:27:39,D87314,,"-22.918381","-43.60762",0
10-15-2017 16:27:42,B71146,247,"-22.902443","-43.314861",0
10-15-2017 16:27:44,D87264,770,"-22.917521","-43.607651",0
10-15-2017 16:27:45,C47789,614,"-22.878651","-43.272442",0
10-15-2017 16:27:46,B10107,634,"-22.815044","-43.186985",0
10-15-2017 16:27:46,C50224,,"-22.960167","-43.39558",0
10-15-2017 16:27:47,A50003,220,"-22.929249","-43.2537",0.19
10-15-2017 16:27:47,C20111,601,"-22.957777","-43.346115",0
10-15-2017 16:27:47,D86389,867,"-22.893688","-43.531754",0.56
10-15-2017 16:27:48,B11712,773,"-22.811127","-43.372929",0
10-15-2017 16:27:48,B42569,,"-22.876551","-43.33028",0
10-15-2017 16:27:50,A55114,,"-22.905849","-43.261082",0
10-15-2017 16:27:53,B25577,,"-22.90184","-43.298561",0
10-15-2017 16:27:54,A37534,,"-22.902229","-43.197289",0
10-15-2017 16:27:54,A37585,,"-22.902559","-43.19735",0
10-15-2017 16:27:54,C82635,,"-22.859303","-43.370789",0.37
10-15-2017 16:27:54,D87877,,"-22.916849","-43.607689",0
10-15-2017 16:27:55,A71558,217,"-22.929779","-43.253891",0.19
10-15-2017 16:27:55,B10084,,"-22.814476","-43.187984",0
10-15-2017 16:27:55,B32756,,"-22.81608","-43.39473",0
10-15-2017 16:27:55,D87118,,"-22.918249","-43.607231",0
10-15-2017 16:27:57,B42587,,"-22.87656","-43.33033",0
10-15-2017 16:27:59,B28602,329,"-22.81539","-43.188671",0
10-15-2017 16:27:59,B32569,386,"-22.915529","-43.176498",0
10-15-2017 16:28:00,B32785,,"-22.814011","-43.382629",0
10-15-2017 16:28:00,B44519,,"-22.860319","-43.35593",0
10-15-2017 16:28:00,D17099,,"-22.918659","-43.607601",0
10-15-2017 16:28:01,A41284,415,"-22.87582","-43.241802",0
10-15-2017 16:28:02,A48056,117,"-22.910566","-43.269829",0
10-15-2017 16:28:02,A55098,,"-22.905769","-43.260361",0
10-15-2017 16:28:02,D17069,,"-22.919371","-43.60738",0
10-15-2017 16:28:02,D86688,2338,"-22.894211","-43.533161",0
10-15-2017 16:28:03,B10040,323,"-22.815039","-43.187035",0
10-15-2017 16:28:04,C12506,,"-22.866877","-43.355331",0
10-15-2017 16:28:05,B28705,2344,"-22.814911","-43.188648",0
10-15-2017 16:28:05,B32802,,"-22.818081","-43.393188",0
10-15-2017 16:28:06,A72079,422,"-22.888691","-43.292885",0
10-15-2017 16:28:06,B71072,238,"-22.902483","-43.314774",0
10-15-2017 16:28:08,D87417,,"-22.91802","-43.607731",0
10-15-2017 16:28:09,B32574,,"-22.81514","-43.382221",0
10-15-2017 16:28:09,D87882,,"-22.916691","-43.607319",0
10-15-2017 16:28:10,A37695,,"-22.90163","-43.19664",0
10-15-2017 16:28:10,B10068,634,"-22.815367","-43.186813",0
10-15-2017 16:28:10,C50227,302,"-22.959944","-43.395329",0.37
10-15-2017 16:28:10,D86324,851,"-22.89509","-43.53299",0
10-15-2017 16:28:11,A71549,217,"-22.930677","-43.254589",0
10-15-2017 16:28:11,B32529,,"-22.814449","-43.382401",0
10-15-2017 16:28:12,C20152,380,"-22.957712","-43.346088",0
10-15-2017 16:28:15,A48168,LECD21,"-22.910622","-43.26984",0
10-15-2017 16:28:15,B28727,2344,"-22.81562","-43.187881",0
10-15-2017 16:28:17,B71149,455,"-22.902779","-43.31432",0
10-15-2017 16:28:17,D87218,,"-22.91753","-43.607651",0
10-15-2017 16:28:20,C82588,,"-22.857525","-43.370953",0.19
10-15-2017 16:28:22,A71595,217,"-22.930717","-43.254478",0.19
10-15-2017 16:28:22,B73078,SR350,"-22.831631","-43.329128",0
10-15-2017 16:28:24,B31158,,"-22.804741","-43.309181",0
10-15-2017 16:28:25,B44660,,"-22.860661","-43.355961",0
10-15-2017 16:28:26,B55085,,"-22.90674","-43.26049",0
10-15-2017 16:28:29,B32596,,"-22.81432","-43.382622",0
10-15-2017 16:28:30,A48057,202,"-22.910854","-43.269775",0.19
10-15-2017 16:28:30,A72170,006,"-22.889639","-43.292622",0
10-15-2017 16:28:31,B28603,325,"-22.815359","-43.188412",0
10-15-2017 16:28:31,B32505,,"-22.81476","-43.38221",0
10-15-2017 16:28:31,D86211,918,"-22.895615","-43.533226",0
10-15-2017 16:28:32,A48118,426,"-22.9105","-43.269424",0
10-15-2017 16:28:33,B11670,378,"-22.865793","-43.356937",0
10-15-2017 16:28:34,A72050,422,"-22.888781","-43.292763",0
10-15-2017 16:28:34,D87265,,"-22.91655","-43.607079",0
10-15-2017 16:28:35,B44565,,"-22.86072","-43.356159",0
10-15-2017 16:28:37,B10501,,"-22.868019","-43.25732",0
10-15-2017 16:28:38,A50152,345,"-22.929209","-43.253212",0
10-15-2017 16:28:39,A37679,538,"-22.998659","-43.259491",0
10-15-2017 16:28:40,B32809,,"-22.81728","-43.393391",0
10-15-2017 16:28:41,B10037,328,"-22.814936","-43.187351",0
10-15-2017 16:28:42,A50030,220,"-22.929186","-43.253803",0
10-15-2017 16:28:42,B31008,,"-22.804741","-43.309738",0
10-15-2017 16:28:42,D86259,838,"-22.893862","-43.531654",0.19
10-15-2017 16:28:43,B28534,,"-22.814581","-43.18874",0
10-15-2017 16:28:43,D87449,,"-22.91909","-43.607861",0
10-15-2017 16:28:44,B42663,,"-22.8437","-43.24847",0
10-15-2017 16:28:45,B19507,665,"-22.831409","-43.32346",0
10-15-2017 16:28:49,A41078,100,"-22.875082","-43.240791",0.56
10-15-2017 16:28:49,A55042,464,"-22.915091","-43.250721",0
10-15-2017 16:28:49,B28702,2343,"-22.81461","-43.188671",0
10-15-2017 16:28:49,C12509,,"-22.866888","-43.35524",0
10-15-2017 16:28:49,C41160,309,"-22.874294","-43.240952",1.48
10-15-2017 16:28:50,A37656,SP513,"-22.943439","-43.161282",0
10-15-2017 16:28:50,A72029,105,"-22.88867","-43.292709",0.37
10-15-2017 16:28:50,C82677,363,"-22.859303","-43.370716",0
10-15-2017 16:28:51,A37514,,"-22.901649","-43.196629",0
10-15-2017 16:28:52,B27150,SVA905,"-22.81711","-43.301781",0
10-15-2017 16:28:53,B10049,,"-22.815008","-43.187336",0
10-15-2017 16:28:54,B25823,2251,"-22.902121","-43.299438",0
10-15-2017 16:28:54,B71029,455,"-22.90271","-43.31501",0
10-15-2017 16:28:58,A37554,,"-22.901939","-43.19677",0
10-15-2017 16:28:58,B32585,,"-22.81414","-43.382568",0
10-15-2017 16:29:02,B28714,2343,"-22.81493","-43.18845",0
10-15-2017 16:29:03,B11590,378,"-22.863815","-43.373478",0
10-15-2017 16:29:04,A55045,,"-22.906651","-43.261429",0
10-15-2017 16:29:05,D87392,770,"-22.917311","-43.607948",0
10-15-2017 16:29:06,D87268,,"-22.917749","-43.607128",0
10-15-2017 16:29:07,B28606,,"-22.81509","-43.188339",0
10-15-2017 16:29:07,C44516,783,"-22.8603","-43.35593",0
10-15-2017 16:29:11,A55019,,"-22.906231","-43.260811",0
10-15-2017 16:29:12,B71075,455,"-22.903099","-43.313118",0
10-15-2017 16:29:13,B11700,908,"-22.866791","-43.355591",0.37
10-15-2017 16:29:13,B28584,321,"-22.839199","-43.239182",35
10-15-2017 16:29:14,C12508,2345,"-22.866835","-43.355534",0
10-15-2017 16:29:15,A71547,217,"-22.930761","-43.254513",0.37
10-15-2017 16:29:16,B10074,634,"-22.81605","-43.187508",0
10-15-2017 16:29:17,B10405,2342,"-22.81456","-43.187397",0
10-15-2017 16:29:17,B32711,,"-22.81621","-43.394691",0
10-15-2017 16:29:17,C27200,774,"-22.81716","-43.301441",0
10-15-2017 16:29:17,D87317,822,"-22.919781","-43.608002",0
10-15-2017 16:29:19,B32834,,"-22.81612","-43.39476",0
10-15-2017 16:29:21,A72073,,"-22.889441","-43.292477",0
10-15-2017 16:29:21,B11685,300,"-22.866201","-43.356792",0
10-15-2017 16:29:21,B44655,638,"-22.860649","-43.3559",0
10-15-2017 16:29:22,A41206,463,"-22.858418","-43.245312",0
10-15-2017 16:29:23,B27006,265,"-22.817101","-43.301781",0
10-15-2017 16:29:25,D13199,756,"-22.85836","-43.467949",66
10-15-2017 16:29:26,B44643,,"-22.860371","-43.356659",0
10-15-2017 16:29:26,B55123,,"-22.906509","-43.261631",0
10-15-2017 16:29:27,A29077,101,"-22.867861","-43.291279",0
10-15-2017 16:29:27,C41383,309,"-22.874269","-43.242477",0
10-15-2017 16:29:28,A29043,,"-22.868311","-43.290859",0
10-15-2017 16:29:28,B32769,,"-22.815769","-43.394821",0
10-15-2017 16:29:29,A48005,117,"-22.910564","-43.269577",0
10-15-2017 16:29:29,B55153,,"-22.90625","-43.261349",0
10-15-2017 16:29:31,B44547,,"-22.860701","-43.355721",0
10-15-2017 16:29:35,D86707,2334,"-22.893524","-43.532269",0
10-15-2017 16:29:35,D87702,,"-22.91765","-43.607269",0
10-15-2017 16:29:36,B32634,,"-22.81428","-43.382809",0
10-15-2017 16:29:36,B42512,,"-22.88604","-43.28936",0
10-15-2017 16:29:40,B11611,908,"-22.86627","-43.356983",0
10-15-2017 16:29:40,D87075,,"-22.91758","-43.607059",0
10-15-2017 16:29:41,A48054,415,"-22.91054","-43.269691",0
10-15-2017 16:29:43,B44546,,"-22.86064","-43.355831",0
10-15-2017 16:29:46,A71569,100,"-22.929651","-43.254089",0
10-15-2017 16:29:47,C27195,774,"-22.817459","-43.30191",0
10-15-2017 16:29:49,B10080,634,"-22.815353","-43.187241",0
10-15-2017 16:29:52,A41167,110,"-22.858807","-43.245022",0
10-15-2017 16:29:55,C50172,,"-22.960142","-43.395473",0
10-15-2017 16:29:55,C82601,652,"-22.910898","-43.270618",0
10-15-2017 16:29:55,D86118,864,"-22.894329","-43.531635",0
10-15-2017 16:29:56,A41319,108,"-22.857561","-43.244438",0
10-15-2017 16:29:56,A71608,217,"-22.930002","-43.253918",0
10-15-2017 16:29:57,B11504,908,"-22.866207","-43.356125",0.37
10-15-2017 16:29:57,B71076,455,"-22.902489","-43.3148",0
10-15-2017 16:30:00,A55041,,"-22.906179","-43.261021",0
10-15-2017 16:30:00,C41853,2018,"-22.812111","-43.24733",31
10-15-2017 16:30:00,D86186,SV866,"-22.893379","-43.531929",0
10-15-2017 16:30:02,A71598,409,"-22.929825","-43.254025",0
10-15-2017 16:30:02,D87751,,"-22.91662","-43.607319",0
